Time,NH4,NO3,ON,PO4,OP,CBOD,DO
2016/1/4 8:00,0.018208666,0.27271036,0.244556369,0.050832152,0.053637205,0,0
2016/1/4 9:00,0.018211576,0.274490953,0.251713474,0.048589779,0.048856168,0,0
2016/1/4 10:00,0.016232779,0.276858055,0.265599208,0.048494846,0.047700213,0,0
2016/1/4 11:00,0.018415193,0.299427867,0.240939157,0.045370347,0.045172286,0,0
2016/1/4 12:00,0.018309845,0.296630585,0.237374313,0.053623389,0.048598196,0,0
2016/1/4 13:00,0.018006595,0.289580128,0.24119312,0.049902118,0.048893694,0,0
2016/1/4 14:00,0.017730685,0.289444958,0.258750044,0.049291438,0.050241546,0,0
2016/1/4 15:00,0.017665198,0.283122486,0.251518355,0.053561185,0.048971393,0,0
2016/1/4 16:00,0.017135122,0.302777662,0.240921219,0.052133239,0.056663216,0,0
2016/1/4 17:00,0.016592779,0.303604159,0.253853618,0.051933536,0.046356505,0,0
2016/1/4 18:00,0.016150845,0.282845048,0.248728861,0.052887227,0.051025306,0,0
2016/1/4 19:00,0.01798852,0.292681142,0.259542446,0.053199447,0.050515581,0,0
2016/1/4 20:00,0.019325836,0.284145285,0.238887751,0.050764834,0.046178915,0,0
2016/1/4 21:00,0.017340565,0.266313713,0.243547397,0.052955868,0.048714518,0,0
2016/1/4 22:00,0.019298547,0.246445627,0.242774552,0.054004656,0.055342945,0,0
2016/1/4 23:00,0.017687421,0.316727686,0.229532601,0.046974116,0.048235104,0,0
2016/1/5 0:00,0.017623071,0.278037929,0.251347605,0.048737921,0.05454074,0,0
2016/1/5 1:00,0.017699415,0.294662641,0.250938729,0.049308584,0.049266979,0,0
2016/1/5 2:00,0.017537761,0.284353256,0.24779387,0.049547353,0.049626571,0,0
2016/1/5 3:00,0.015505098,0.276593641,0.244849561,0.045703234,0.048623055,0,0
2016/1/5 4:00,0.01620301,0.274946687,0.230245546,0.046273671,0.047096261,0,0
2016/1/5 5:00,0.016711677,0.282099821,0.242593747,0.050399731,0.046553459,0,0
2016/1/5 6:00,0.015088969,0.273486186,0.243583946,0.048850277,0.0480627,0,0
2016/1/5 7:00,0.017759041,0.275067961,0.237913297,0.049497348,0.051436557,0,0
2016/1/5 8:00,0.017514401,0.296867027,0.24588181,0.047811644,0.050917755,0,0
2016/1/5 9:00,0.017341381,0.304640463,0.252914164,0.053434029,0.048662188,0,0
2016/1/5 10:00,0.017863807,0.286627302,0.271313065,0.048754293,0.054245492,0,0
2016/1/5 11:00,0.017771618,0.296321255,0.250120302,0.051518264,0.047500963,0,0
2016/1/5 12:00,0.018039283,0.287436402,0.251174345,0.049492064,0.050731303,0,0
2016/1/5 13:00,0.017094838,0.252361542,0.247082857,0.047948157,0.046356738,0,0
2016/1/5 14:00,0.016616937,0.293210718,0.22423531,0.047428934,0.050355323,0,0
2016/1/5 15:00,0.017858847,0.255982176,0.247727249,0.051015726,0.050888798,0,0
2016/1/5 16:00,0.017403214,0.300518196,0.248828238,0.049105653,0.049128514,0,0
2016/1/5 17:00,0.016730828,0.273771402,0.278663462,0.050567051,0.049732185,0,0
2016/1/5 18:00,0.017465993,0.296886855,0.245744688,0.056046197,0.048443269,0,0
2016/1/5 19:00,0.01666569,0.265792116,0.251897813,0.049104269,0.051940431,0,0
2016/1/5 20:00,0.019214163,0.281140918,0.247750572,0.044769355,0.05180784,0,0
2016/1/5 21:00,0.018425279,0.293939013,0.23370269,0.04912788,0.050729209,0,0
2016/1/5 22:00,0.016069474,0.261924695,0.262415625,0.04762435,0.051384699,0,0
2016/1/5 23:00,0.017698983,0.297489953,0.257590054,0.049278959,0.051023713,0,0
2016/1/6 0:00,0.016451634,0.266973415,0.258101416,0.049946545,0.04863714,0,0
2016/1/6 1:00,0.019654995,0.267251116,0.237015736,0.050276031,0.050545029,0,0
2016/1/6 2:00,0.01659011,0.257986251,0.265748466,0.050890852,0.05153817,0,0
2016/1/6 3:00,0.016862819,0.30606203,0.230947347,0.046076464,0.049163396,0,0
2016/1/6 4:00,0.017634198,0.287637325,0.255667939,0.048303753,0.051091832,0,0
2016/1/6 5:00,0.016577203,0.284945111,0.275610272,0.053729091,0.046397999,0,0
2016/1/6 6:00,0.018705871,0.30722454,0.236125015,0.054985322,0.046741456,0,0
2016/1/6 7:00,0.017846789,0.276678474,0.241418546,0.047904175,0.049896999,0,0
2016/1/6 8:00,0.01866906,0.279300276,0.249716107,0.054922572,0.048919227,0,0
2016/1/6 9:00,0.018554372,0.298593804,0.242246868,0.05410205,0.05243543,0,0
2016/1/6 10:00,0.016541976,0.286544786,0.229258088,0.050254078,0.049247352,0,0
2016/1/6 11:00,0.016818917,0.274226855,0.249403832,0.050945196,0.052565287,0,0
2016/1/6 12:00,0.019051935,0.284167518,0.235373152,0.048108979,0.049650224,0,0
2016/1/6 13:00,0.018750101,0.280657177,0.254487675,0.047934907,0.050592975,0,0
2016/1/6 14:00,0.016813888,0.269621323,0.237195856,0.05210873,0.048677903,0,0
2016/1/6 15:00,0.017768355,0.282387474,0.267919603,0.051250602,0.04943094,0,0
2016/1/6 16:00,0.016564407,0.274470984,0.23893585,0.047578048,0.047918628,0,0
2016/1/6 17:00,0.018017112,0.27079039,0.244694359,0.053540297,0.04710309,0,0
2016/1/6 18:00,0.018595668,0.259675685,0.258840804,0.044562405,0.052058034,0,0
2016/1/6 19:00,0.018316953,0.266814849,0.23343955,0.053765204,0.052423864,0,0
2016/1/6 20:00,0.016668239,0.284123223,0.251602185,0.049468236,0.052070415,0,0
2016/1/6 21:00,0.017368121,0.292233107,0.265058152,0.053518741,0.052517453,0,0
2016/1/6 22:00,0.018648271,0.276322949,0.22882317,0.052387977,0.050301929,0,0
2016/1/6 23:00,0.017560937,0.248621247,0.251143878,0.049910493,0.048675481,0,0
2016/1/7 0:00,0.019823029,0.256061301,0.25210504,0.049058209,0.048034696,0,0
2016/1/7 1:00,0.017657166,0.301898822,0.258624863,0.047079457,0.045410134,0,0
2016/1/7 2:00,0.017417129,0.269569656,0.233524303,0.048597347,0.051117159,0,0
2016/1/7 3:00,0.018662857,0.267508136,0.23250749,0.046849999,0.050107705,0,0
2016/1/7 4:00,0.018155996,0.254768315,0.255464855,0.045882567,0.050732886,0,0
2016/1/7 5:00,0.017674797,0.264261875,0.252688954,0.049374504,0.051297751,0,0
2016/1/7 6:00,0.020061955,0.262020233,0.252134542,0.048601179,0.053257997,0,0
2016/1/7 7:00,0.017850851,0.265587262,0.253353768,0.045299011,0.048990052,0,0
2016/1/7 8:00,0.018424992,0.289692686,0.240595408,0.05215842,0.051002288,0,0
2016/1/7 9:00,0.018254002,0.276950858,0.251980557,0.051282955,0.048579497,0,0
2016/1/7 10:00,0.017728421,0.287254064,0.252762461,0.050864065,0.045573393,0,0
2016/1/7 11:00,0.016987957,0.286579397,0.240237618,0.047354083,0.049386189,0,0
2016/1/7 12:00,0.019563499,0.299708255,0.272404087,0.055463015,0.053470023,0,0
2016/1/7 13:00,0.017382383,0.267301545,0.255087922,0.053092199,0.049379032,0,0
2016/1/7 14:00,0.019025657,0.268838541,0.234364281,0.050016132,0.047629702,0,0
2016/1/7 15:00,0.01783778,0.290678344,0.257414239,0.046229155,0.050805656,0,0
2016/1/7 16:00,0.018042495,0.268741951,0.237109311,0.050146368,0.052069704,0,0
2016/1/7 17:00,0.017565788,0.261506795,0.259090942,0.050760659,0.051131535,0,0
2016/1/7 18:00,0.018741943,0.288550195,0.263746953,0.051668844,0.05323994,0,0
2016/1/7 19:00,0.016613594,0.284698724,0.239097881,0.047583155,0.047533443,0,0
2016/1/7 20:00,0.019829236,0.294685195,0.261363995,0.050594267,0.053334227,0,0
2016/1/7 21:00,0.016770455,0.280636807,0.254523954,0.051288451,0.04475574,0,0
2016/1/7 22:00,0.018202294,0.282132401,0.259652276,0.053158479,0.044816058,0,0
2016/1/7 23:00,0.018948891,0.274066895,0.27308063,0.046676205,0.046235923,0,0
2016/1/8 0:00,0.016272523,0.287846396,0.246388723,0.053936867,0.051087713,0,0
2016/1/8 1:00,0.018029557,0.252397238,0.240071081,0.047775436,0.046130478,0,0
2016/1/8 2:00,0.018379802,0.265548207,0.238399981,0.049861135,0.048306715,0,0
2016/1/8 3:00,0.016587015,0.267634083,0.239342066,0.046840855,0.048847487,0,0
2016/1/8 4:00,0.018320107,0.270788265,0.248581708,0.044160606,0.051771183,0,0
2016/1/8 5:00,0.017503645,0.275484398,0.25382434,0.04900027,0.053103292,0,0
2016/1/8 6:00,0.018015627,0.266451425,0.253043897,0.047498017,0.052169684,0,0
2016/1/8 7:00,0.019940478,0.289861922,0.259938369,0.05209762,0.046351461,0,0
2016/1/8 8:00,0.018615817,0.286448074,0.249800411,0.047568348,0.050373675,0,0
2016/1/8 9:00,0.018132286,0.309796956,0.267806314,0.050754671,0.049007386,0,0
2016/1/8 10:00,0.017775402,0.262411823,0.246381277,0.051772348,0.049528302,0,0
2016/1/8 11:00,0.01692509,0.282824105,0.28367145,0.04825773,0.049777701,0,0
2016/1/8 12:00,0.017696995,0.262514502,0.257544999,0.047831772,0.048787373,0,0
2016/1/8 13:00,0.017973613,0.290808159,0.239052107,0.048764708,0.048138618,0,0
2016/1/8 14:00,0.018559449,0.259692649,0.236405364,0.048416837,0.048836171,0,0
2016/1/8 15:00,0.017186739,0.285275917,0.255829487,0.050578656,0.048233686,0,0
2016/1/8 16:00,0.019311773,0.279470507,0.247035575,0.051095546,0.052504284,0,0
2016/1/8 17:00,0.017983212,0.280503649,0.258770197,0.048785256,0.049810286,0,0
2016/1/8 18:00,0.01755742,0.25583785,0.255786619,0.050746905,0.0524993,0,0
2016/1/8 19:00,0.017665808,0.291269202,0.248987739,0.05155568,0.052710851,0,0
2016/1/8 20:00,0.018880802,0.271045735,0.239339738,0.043808942,0.053447384,0,0
2016/1/8 21:00,0.018612449,0.283922408,0.23101351,0.044941314,0.046845069,0,0
2016/1/8 22:00,0.019839202,0.291905955,0.244387795,0.049049946,0.050650521,0,0
2016/1/8 23:00,0.018694452,0.265376658,0.260696778,0.047652066,0.04689567,0,0
2016/1/9 0:00,0.019299646,0.25787859,0.252692071,0.046117891,0.054595732,0,0
2016/1/9 1:00,0.020132982,0.301599938,0.234464681,0.049876825,0.051480161,0,0
2016/1/9 2:00,0.017828119,0.288279824,0.252227236,0.049290056,0.04883847,0,0
2016/1/9 3:00,0.018842098,0.304607258,0.254903148,0.052101071,0.049228703,0,0
2016/1/9 4:00,0.018095925,0.277514725,0.239055149,0.051719206,0.052120898,0,0
2016/1/9 5:00,0.019190009,0.291942917,0.252053823,0.044345514,0.049104865,0,0
2016/1/9 6:00,0.01771892,0.310808085,0.250882413,0.049001071,0.046635824,0,0
2016/1/9 7:00,0.019712673,0.284682331,0.235880189,0.049551773,0.051160517,0,0
2016/1/9 8:00,0.018830755,0.265729229,0.254676493,0.049512333,0.05312487,0,0
2016/1/9 9:00,0.017454876,0.255206251,0.257239745,0.050163486,0.049861742,0,0
2016/1/9 10:00,0.018831212,0.280990235,0.263798275,0.04676166,0.051926545,0,0
2016/1/9 11:00,0.017895721,0.275826546,0.263456621,0.052001907,0.048573564,0,0
2016/1/9 12:00,0.018394393,0.277948377,0.233051931,0.048459116,0.05037367,0,0
2016/1/9 13:00,0.019504582,0.287447353,0.238578449,0.050316716,0.050313169,0,0
2016/1/9 14:00,0.01958325,0.265428984,0.256785863,0.048812206,0.049190915,0,0
2016/1/9 15:00,0.016728955,0.315384858,0.256793923,0.046053447,0.047707653,0,0
2016/1/9 16:00,0.018588376,0.277289818,0.256833417,0.053662981,0.048250139,0,0
2016/1/9 17:00,0.018019118,0.264122057,0.298646335,0.050353457,0.048365929,0,0
2016/1/9 18:00,0.018819094,0.266530381,0.257580055,0.05568342,0.048935394,0,0
2016/1/9 19:00,0.017998077,0.284509659,0.264675096,0.052014251,0.049748428,0,0
2016/1/9 20:00,0.018784725,0.270885025,0.262425626,0.053992194,0.050457435,0,0
2016/1/9 21:00,0.017040781,0.244436426,0.258659621,0.050667306,0.05045818,0,0
2016/1/9 22:00,0.018732757,0.272519543,0.246574894,0.055115824,0.049847919,0,0
2016/1/9 23:00,0.017603701,0.289256528,0.260055002,0.050570685,0.05014655,0,0
2016/1/10 0:00,0.018758908,0.315027084,0.240887879,0.047816229,0.047967608,0,0
2016/1/10 1:00,0.018229153,0.272153866,0.247625576,0.048154068,0.050597207,0,0
2016/1/10 2:00,0.019522113,0.28219378,0.244533449,0.047885807,0.046198369,0,0
2016/1/10 3:00,0.01991661,0.289628322,0.251664068,0.049341957,0.047592526,0,0
2016/1/10 4:00,0.017784221,0.311704984,0.279670318,0.048606047,0.047524034,0,0
2016/1/10 5:00,0.021586511,0.269226645,0.227278626,0.046839145,0.048705127,0,0
2016/1/10 6:00,0.018764687,0.28555991,0.259308302,0.050123776,0.050866324,0,0
2016/1/10 7:00,0.018711461,0.274342764,0.230510744,0.050475978,0.050583043,0,0
2016/1/10 8:00,0.018129292,0.284757201,0.244834161,0.048002663,0.050835339,0,0
2016/1/10 9:00,0.017109501,0.283299279,0.264427636,0.051071534,0.052183347,0,0
2016/1/10 10:00,0.017851743,0.266422275,0.251602291,0.052827099,0.050612023,0,0
2016/1/10 11:00,0.018331857,0.297199368,0.237302897,0.053112688,0.047638145,0,0
2016/1/10 12:00,0.019317568,0.287647628,0.241870041,0.046447579,0.050243003,0,0
2016/1/10 13:00,0.017537847,0.275984668,0.259388364,0.051211539,0.047832137,0,0
2016/1/10 14:00,0.017440736,0.281660307,0.241724671,0.052934573,0.049337534,0,0
2016/1/10 15:00,0.018233525,0.28440415,0.253624806,0.049845751,0.051180316,0,0
2016/1/10 16:00,0.017912647,0.294063304,0.251503604,0.044097997,0.049762486,0,0
2016/1/10 17:00,0.017560232,0.258173484,0.242778334,0.050046046,0.051803998,0,0
2016/1/10 18:00,0.018554996,0.291248559,0.27788107,0.049981143,0.050216352,0,0
2016/1/10 19:00,0.017922325,0.285548319,0.258955306,0.048452533,0.046399144,0,0
2016/1/10 20:00,0.0195253,0.276086619,0.225604443,0.0526117,0.04921355,0,0
2016/1/10 21:00,0.019347853,0.289559959,0.253385254,0.049281464,0.05180393,0,0
2016/1/10 22:00,0.016397935,0.28971104,0.242759783,0.050048472,0.051359656,0,0
2016/1/10 23:00,0.018180164,0.273043523,0.261791911,0.052004022,0.047527288,0,0
2016/1/11 0:00,0.018356224,0.273347376,0.241162037,0.048761676,0.049066586,0,0
2016/1/11 1:00,0.019639966,0.252944667,0.249694009,0.054325203,0.050746215,0,0
2016/1/11 2:00,0.017939114,0.268859776,0.257498363,0.048007019,0.048919878,0,0
2016/1/11 3:00,0.018270677,0.278003864,0.262051874,0.0512613,0.049383966,0,0
2016/1/11 4:00,0.019594305,0.301167208,0.236125209,0.046288717,0.050865324,0,0
2016/1/11 5:00,0.01961201,0.280966922,0.247021358,0.048102411,0.054848678,0,0
2016/1/11 6:00,0.019193695,0.287702651,0.245278783,0.053141724,0.051027849,0,0
2016/1/11 7:00,0.017357731,0.271076873,0.243059245,0.053791777,0.051995162,0,0
2016/1/11 8:00,0.019966493,0.277645137,0.273471339,0.052434563,0.048028906,0,0
2016/1/11 9:00,0.018393001,0.27769113,0.256400262,0.051772053,0.047133665,0,0
2016/1/11 10:00,0.018216611,0.284125162,0.235488404,0.050264414,0.048066465,0,0
2016/1/11 11:00,0.018999032,0.306563332,0.262891101,0.047018881,0.049830054,0,0
2016/1/11 12:00,0.019929232,0.268551025,0.27805084,0.052658203,0.050845775,0,0
2016/1/11 13:00,0.018807514,0.305381777,0.264377869,0.048190129,0.051487822,0,0
2016/1/11 14:00,0.018553884,0.269452025,0.232321737,0.047783654,0.052525431,0,0
2016/1/11 15:00,0.019367775,0.269262341,0.245356082,0.048081896,0.053451001,0,0
2016/1/11 16:00,0.020738913,0.269366563,0.267395315,0.048267503,0.045063118,0,0
2016/1/11 17:00,0.017732102,0.276772806,0.242589622,0.049219029,0.047830594,0,0
2016/1/11 18:00,0.018716064,0.29418351,0.257091492,0.054088291,0.054485587,0,0
2016/1/11 19:00,0.020981708,0.2719306,0.2612746,0.048389936,0.051184532,0,0
2016/1/11 20:00,0.018999378,0.281419393,0.239895741,0.047534415,0.050042269,0,0
2016/1/11 21:00,0.016873673,0.273226861,0.250827743,0.051211081,0.044709448,0,0
2016/1/11 22:00,0.019825384,0.286165215,0.210823676,0.053226342,0.047060672,0,0
2016/1/11 23:00,0.01822558,0.292918283,0.238732824,0.052317324,0.052550317,0,0
2016/1/12 0:00,0.017462305,0.269613625,0.248464921,0.049787641,0.04914976,0,0
2016/1/12 1:00,0.019245149,0.294952668,0.235963213,0.051898566,0.051703849,0,0
2016/1/12 2:00,0.018379851,0.255022926,0.272228656,0.048454183,0.049329229,0,0
2016/1/12 3:00,0.018288648,0.29411507,0.233708616,0.051924201,0.05583359,0,0
2016/1/12 4:00,0.018168916,0.272885529,0.246190451,0.051679505,0.050234881,0,0
2016/1/12 5:00,0.019444287,0.285311058,0.253396321,0.047201697,0.046599199,0,0
2016/1/12 6:00,0.018704998,0.288388646,0.269915817,0.044571945,0.051815727,0,0
2016/1/12 7:00,0.020105198,0.244431987,0.233716704,0.053659768,0.05054719,0,0
2016/1/12 8:00,0.019038526,0.272571644,0.266460455,0.047212423,0.048795333,0,0
2016/1/12 9:00,0.018249504,0.270591883,0.251965755,0.0514949,0.05087241,0,0
2016/1/12 10:00,0.019679493,0.257246249,0.239498408,0.050807694,0.053006244,0,0
2016/1/12 11:00,0.019738493,0.249085063,0.257699774,0.051699705,0.049772714,0,0
2016/1/12 12:00,0.016720263,0.293145349,0.254408785,0.048849539,0.047974664,0,0
2016/1/12 13:00,0.019432764,0.289685324,0.244362756,0.050676302,0.050905835,0,0
2016/1/12 14:00,0.018460829,0.294061226,0.252824067,0.051531654,0.048771419,0,0
2016/1/12 15:00,0.019183664,0.279381027,0.247112021,0.054016862,0.051218796,0,0
2016/1/12 16:00,0.019177975,0.269937514,0.253418144,0.048073279,0.053590264,0,0
2016/1/12 17:00,0.02128432,0.275252793,0.260352624,0.048150497,0.047523393,0,0
2016/1/12 18:00,0.020644073,0.31569727,0.272017307,0.051504062,0.045753651,0,0
2016/1/12 19:00,0.01945782,0.269680277,0.236452874,0.054168355,0.056189048,0,0
2016/1/12 20:00,0.018209447,0.269282839,0.278958306,0.048871116,0.050749889,0,0
2016/1/12 21:00,0.018005136,0.292387515,0.227490094,0.04953654,0.04727686,0,0
2016/1/12 22:00,0.018608218,0.277988251,0.250203933,0.051059721,0.047898933,0,0
2016/1/12 23:00,0.019256193,0.275527577,0.259555768,0.056289621,0.049230518,0,0
2016/1/13 0:00,0.018535291,0.275610975,0.255703208,0.05129624,0.051193812,0,0
2016/1/13 1:00,0.017987353,0.262091485,0.244329836,0.045779895,0.044341842,0,0
2016/1/13 2:00,0.02026308,0.257742699,0.249578098,0.049284282,0.052202721,0,0
2016/1/13 3:00,0.017776029,0.250821705,0.246006267,0.052361481,0.04871176,0,0
2016/1/13 4:00,0.019522068,0.308190442,0.244811431,0.049425398,0.054190285,0,0
2016/1/13 5:00,0.01768661,0.284157369,0.262981953,0.052386161,0.051427148,0,0
2016/1/13 6:00,0.018986776,0.293941862,0.256790239,0.049761324,0.052713826,0,0
2016/1/13 7:00,0.018002273,0.285806931,0.243566446,0.050690074,0.049870938,0,0
2016/1/13 8:00,0.01894319,0.285882631,0.263678563,0.052299635,0.051084638,0,0
2016/1/13 9:00,0.017935758,0.26918283,0.256227209,0.054563389,0.05396319,0,0
2016/1/13 10:00,0.017071696,0.285472612,0.262628042,0.050490676,0.048323588,0,0
2016/1/13 11:00,0.01902177,0.277269799,0.260337612,0.049271958,0.05159423,0,0
2016/1/13 12:00,0.018338623,0.269554641,0.241950538,0.050834953,0.051835412,0,0
2016/1/13 13:00,0.018811917,0.265244165,0.245363601,0.049485868,0.05392612,0,0
2016/1/13 14:00,0.021861056,0.26707391,0.261887987,0.048962312,0.048873153,0,0
2016/1/13 15:00,0.022019554,0.293726355,0.260181325,0.054131995,0.048353209,0,0
2016/1/13 16:00,0.020392526,0.286584445,0.252233294,0.050966413,0.053502134,0,0
2016/1/13 17:00,0.019841262,0.279306255,0.253999583,0.050769562,0.049935303,0,0
2016/1/13 18:00,0.020632878,0.288028445,0.26867229,0.047513019,0.048237897,0,0
2016/1/13 19:00,0.01857889,0.29155249,0.245089935,0.050142357,0.049260767,0,0
2016/1/13 20:00,0.019373685,0.284529269,0.259490682,0.04954723,0.047016435,0,0
